Date,Name,Year,Letterboxd URI,Rating
2026-03-24,Spotlight,2015,https://boxd.it/a84k,4.5
2026-03-24,Beasts of No Nation,2015,https://boxd.it/8Lp8,3.5
2026-03-24,The Man from U.N.C.L.E.,2015,https://boxd.it/67lG,3.5
2026-03-24,Straight Outta Compton,2015,https://boxd.it/8rMc,3.5
2026-03-24,Fantastic Four,2015,https://boxd.it/5a9c,0.5
2026-03-24,The Gift,2015,https://boxd.it/aJMy,2.5
2026-03-24,Vacation,2015,https://boxd.it/9n9M,1
2026-03-24,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,4.5
2026-03-24,7 Days in Hell,2015,https://boxd.it/8VZ6,4
2026-03-24,Ant-Man,2015,https://boxd.it/3vmW,4
2026-03-24,Ted 2,2015,https://boxd.it/6oCY,2.5
2026-03-24,Terminator Genisys,2015,https://boxd.it/35s0,2.5
2026-03-24,Paper Towns,2015,https://boxd.it/8T5g,2
2026-03-24,Minions,2015,https://boxd.it/6jCO,3
2026-03-24,Jurassic World,2015,https://boxd.it/4n0g,3
2026-03-24,Poltergeist,2015,https://boxd.it/79UK,2.5
2026-03-24,Sicario,2015,https://boxd.it/8i7u,4.5
2026-03-24,Inside Out,2015,https://boxd.it/4KHC,4.5
2026-03-24,Carol,2015,https://boxd.it/7DPK,4
2026-03-24,Green Room,2015,https://boxd.it/a75m,4
2026-03-24,The Lobster,2015,https://boxd.it/7tnw,3
2026-03-24,Tomorrowland,2015,https://boxd.it/4YaC,3
2026-03-24,Spy,2015,https://boxd.it/71Ks,2
2026-03-24,Avengers: Age of Ultron,2015,https://boxd.it/3qi6,3.5
2026-03-24,Batman vs. Robin,2015,https://boxd.it/aqNs,2.5
2026-03-24,Furious 7,2015,https://boxd.it/5cVs,2
2026-03-24,Trainwreck,2015,https://boxd.it/8bdA,2.5
2026-03-24,Chappie,2015,https://boxd.it/5Y3e,2.5
2026-03-24,Brooklyn,2015,https://boxd.it/5bdk,3.5
2026-03-24,Me and Earl and the Dying Girl,2015,https://boxd.it/9SAE,3.5
2026-03-24,The Diary of a Teenage Girl,2015,https://boxd.it/7kru,3.5
2026-03-24,Dope,2015,https://boxd.it/9Tho,3.5
2026-03-24,Ex Machina,2015,https://boxd.it/7T2k,4.5
2026-03-24,The Wedding Ringer,2015,https://boxd.it/7pEe,1
2026-03-24,Kingsman: The Secret Service,2014,https://boxd.it/6dxe,4
2026-03-24,Into the Woods,2014,https://boxd.it/6DtW,2.5
2026-03-24,The Hobbit: The Battle of the Five Armies,2014,https://boxd.it/43aU,3
2026-03-24,American Sniper,2014,https://boxd.it/5LDy,1.5
2026-03-24,Selma,2014,https://boxd.it/8jak,4
2026-03-24,The Hunger Games: Mockingjay – Part 1,2014,https://boxd.it/4hka,3.5
2026-03-24,A Most Violent Year,2014,https://boxd.it/75Va,3
2026-03-24,Interstellar,2014,https://boxd.it/4VZ8,4.5
2026-03-24,Big Hero 6,2014,https://boxd.it/5rje,4
2026-03-24,Citizenfour,2014,https://boxd.it/9eSe,3.5
2026-03-24,Bugonia,2025,https://boxd.it/qeWY,3.5
2026-03-24,Fury,2014,https://boxd.it/6JwC,3
2026-03-24,Gone Girl,2014,https://boxd.it/6hQu,4
2026-03-24,John Wick,2014,https://boxd.it/7dEc,4
2026-03-24,Still Alice,2014,https://boxd.it/8Nhq,3.5
2026-03-24,The Equalizer,2014,https://boxd.it/4TUK,2.5
2026-03-24,Nightcrawler,2014,https://boxd.it/780m,3.5
2026-03-24,Before We Go,2014,https://boxd.it/8KRg,2
2026-03-24,The Imitation Game,2014,https://boxd.it/6aig,4
2026-03-24,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,3.5
2026-03-24,Teenage Mutant Ninja Turtles,2014,https://boxd.it/3oAs,2.5
2026-03-24,Guardians of the Galaxy,2014,https://boxd.it/3VH2,4.5
2026-03-24,Lucy,2014,https://boxd.it/75hu,2
2026-03-24,Batman: Assault on Arkham,2014,https://boxd.it/787M,3.5
2026-03-24,Dawn of the Planet of the Apes,2014,https://boxd.it/3XyQ,4.5
2026-03-24,Transformers: Age of Extinction,2014,https://boxd.it/3d1m,1
2026-03-24,22 Jump Street,2014,https://boxd.it/5Fvy,3.5
2026-03-24,Edge of Tomorrow,2014,https://boxd.it/4pD0,4
2026-03-24,Foxcatcher,2014,https://boxd.it/35Di,3
2026-03-24,X-Men: Days of Future Past,2014,https://boxd.it/4aRw,3.5
2026-03-24,Godzilla,2014,https://boxd.it/47OE,4
2026-03-24,Son of Batman,2014,https://boxd.it/7mQm,2.5
2026-03-24,The Amazing Spider-Man 2,2014,https://boxd.it/3utM,2.5
2026-03-24,Divergent,2014,https://boxd.it/4VT0,1.5
2026-03-24,Neighbors,2014,https://boxd.it/5Txe,3
2026-03-24,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO,4
2026-03-24,The Lego Movie,2014,https://boxd.it/4pDO,4
2026-03-24,That Awkward Moment,2014,https://boxd.it/6Ftu,2.5
2026-03-24,Justice League: War,2014,https://boxd.it/6tFo,2.5
2026-03-24,Boyhood,2014,https://boxd.it/3178,4
2026-03-24,What We Do in the Shadows,2014,https://boxd.it/7eQy,4
2026-03-24,Anchorman 2: The Legend Continues,2013,https://boxd.it/3GNk,2
2026-03-24,The Wolf of Wall Street,2013,https://boxd.it/3C1m,4.5
2026-03-24,American Hustle,2013,https://boxd.it/5dz8,3
2026-03-24,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/nmS,3
2026-03-24,The Hunger Games: Catching Fire,2013,https://boxd.it/3sAw,3.5
2026-03-24,Lone Survivor,2013,https://boxd.it/5Qj4,1.5
2026-03-24,Thor: The Dark World,2013,https://boxd.it/2DqA,2.5
2026-03-24,Jackass Presents: Bad Grandpa,2013,https://boxd.it/6e3u,2.5
2026-03-24,Captain Phillips,2013,https://boxd.it/3GPK,3.5
2026-03-24,Insidious: Chapter 2,2013,https://boxd.it/3dqc,2.5
2026-03-24,Begin Again,2013,https://boxd.it/5Ybs,3
2026-03-24,What If,2013,https://boxd.it/6ljk,3
2026-03-24,Rush,2013,https://boxd.it/3lyS,3
2026-03-24,Prisoners,2013,https://boxd.it/4E5i,4
2026-03-24,12 Years a Slave,2013,https://boxd.it/2D2e,4
2026-03-24,Gravity,2013,https://boxd.it/GZY,3
2026-03-24,Elysium,2013,https://boxd.it/2cBm,3
2026-03-24,We're the Millers,2013,https://boxd.it/4srQ,3
2026-03-24,Justice League: The Flashpoint Paradox,2013,https://boxd.it/5yWW,3
2026-03-24,The To Do List,2013,https://boxd.it/4dAo,3
2026-03-24,The Wolverine,2013,https://boxd.it/2CWU,3.5
2026-03-24,R.I.P.D.,2013,https://boxd.it/FQQ,1.5
2026-03-24,Kick-Ass 2,2013,https://boxd.it/hqu,2.5
2026-03-24,Pacific Rim,2013,https://boxd.it/2cB2,3
2026-03-24,The World's End,2013,https://boxd.it/3EiO,3
2026-03-24,About Time,2013,https://boxd.it/43bI,4
2026-03-24,The Heat,2013,https://boxd.it/4p9a,3
2026-03-24,World War Z,2013,https://boxd.it/2p2E,3
2026-03-24,Despicable Me 2,2013,https://boxd.it/3gg0,3
2026-03-24,Man of Steel,2013,https://boxd.it/FRk,3
2026-03-24,Monsters University,2013,https://boxd.it/bQm,3
2026-03-24,This Is the End,2013,https://boxd.it/3GB4,2.5
2026-03-24,Only God Forgives,2013,https://boxd.it/2HBs,2.5
2026-03-24,Now You See Me,2013,https://boxd.it/2Bsu,2.5
2026-03-24,The Hangover Part III,2013,https://boxd.it/3GNY,1
2026-03-24,Inside Llewyn Davis,2013,https://boxd.it/34Ro,3.5
2026-03-24,Fast & Furious 6,2013,https://boxd.it/2UG6,2.5
2026-03-24,Star Trek Into Darkness,2013,https://boxd.it/uYE,3.5
2026-03-24,The Great Gatsby,2013,https://boxd.it/JY,3
2026-03-24,Iron Man 3,2013,https://boxd.it/2cBQ,3.5
2026-03-24,Oblivion,2013,https://boxd.it/2Bzq,3.5
2026-03-24,Short Term 12,2013,https://boxd.it/5f6s,3.5
2026-03-24,The Way Way Back,2013,https://boxd.it/4Gwq,3.5
2026-03-24,The Spectacular Now,2013,https://boxd.it/4VSG,3
2026-03-24,Gangster Squad,2013,https://boxd.it/2TVa,2
2026-03-24,"Batman: The Dark Knight Returns, Part 2",2013,https://boxd.it/4xzg,3
2026-03-24,Zero Dark Thirty,2012,https://boxd.it/3n1w,3
2026-03-24,Django Unchained,2012,https://boxd.it/2cCk,4
2026-03-24,Jack Reacher,2012,https://boxd.it/2BUo,3
2026-03-24,The Hobbit: An Unexpected Journey,2012,https://boxd.it/GZk,3
2026-03-24,Wreck-It Ralph,2012,https://boxd.it/2TTS,3.5
2026-03-24,Skyfall,2012,https://boxd.it/17Fc,4.5
2026-03-24,Looper,2012,https://boxd.it/ham,4
2026-03-24,The Perks of Being a Wallflower,2012,https://boxd.it/2ZA8,3.5
2026-03-24,End of Watch,2012,https://boxd.it/2F5O,3
2026-03-24,The Place Beyond the Pines,2012,https://boxd.it/3mDu,3.5
2026-03-24,Dredd,2012,https://boxd.it/GZE,4
2026-03-24,Spring Breakers,2012,https://boxd.it/421s,0.5
2026-03-24,Argo,2012,https://boxd.it/2czU,3.5
2026-03-24,"Batman: The Dark Knight Returns, Part 1",2012,https://boxd.it/43Is,3
2026-03-24,The Bourne Legacy,2012,https://boxd.it/H16,3
2026-03-24,The Campaign,2012,https://boxd.it/2Hz2,3
2026-03-24,Total Recall,2012,https://boxd.it/Ro,2
2026-03-24,The Watch,2012,https://boxd.it/2MZk,3
2026-03-24,The Dark Knight Rises,2012,https://boxd.it/H3m,3.5
2026-03-24,The Amazing Spider-Man,2012,https://boxd.it/27PI,3
2026-03-24,Ted,2012,https://boxd.it/2pgc,3
2026-03-24,Lawless,2012,https://boxd.it/2TIK,3
2026-03-24,Men in Black 3,2012,https://boxd.it/103U,2.5
2026-03-24,The Avengers,2012,https://boxd.it/1xFW,4.5
2026-03-24,Prometheus,2012,https://boxd.it/2s9e,4
2026-03-24,Red Dawn,2012,https://boxd.it/fhq,2
2026-03-24,The Hunger Games,2012,https://boxd.it/2uds,3.5
2026-03-24,21 Jump Street,2012,https://boxd.it/J0,4
2026-03-24,Justice League: Doom,2012,https://boxd.it/2DVe,3.5
2026-03-24,Chronicle,2012,https://boxd.it/2Emk,3.5
2026-03-24,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,4
2026-03-24,Sherlock Holmes: A Game of Shadows,2011,https://boxd.it/k3S,3
2026-03-24,Batman: Year One,2011,https://boxd.it/2vf0,3.5
2026-03-24,Moneyball,2011,https://boxd.it/glS,4
2026-03-24,Warrior,2011,https://boxd.it/i3G,3.5
2026-03-24,Contagion,2011,https://boxd.it/13rq,3
2026-03-24,30 Minutes or Less,2011,https://boxd.it/bRa,3
2026-03-24,The Help,2011,https://boxd.it/EDm,3
2026-03-24,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,4
2026-03-24,Captain America: The First Avenger,2011,https://boxd.it/28b0,3.5
2026-03-24,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,4
2026-03-24,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/1RYk,4
2026-03-24,Horrible Bosses,2011,https://boxd.it/Ba2,3
2026-03-24,Transformers: Dark of the Moon,2011,https://boxd.it/16aC,1.5
2026-03-24,Green Lantern,2011,https://boxd.it/QN4,2
2026-03-24,Super 8,2011,https://boxd.it/dVI,3
2026-03-24,X-Men: First Class,2011,https://boxd.it/FOA,4
2026-03-24,Drive,2011,https://boxd.it/IG,4
2026-03-24,The Hangover Part II,2011,https://boxd.it/PZI,2
2026-03-24,Pirates of the Caribbean: On Stranger Tides,2011,https://boxd.it/27Z4,2.5
2026-03-24,Thor,2011,https://boxd.it/1WQU,3.5
2026-03-24,Source Code,2011,https://boxd.it/fdo,3
2026-03-24,Bridesmaids,2011,https://boxd.it/rac,3.5
2026-03-24,The Green Hornet,2011,https://boxd.it/10TQ,3
2026-03-24,True Grit,2010,https://boxd.it/Sog,4
2026-03-24,The Fighter,2010,https://boxd.it/PP4,3.5
2026-03-24,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/1RYu,3
2026-03-24,Superman/Batman: Apocalypse,2010,https://boxd.it/QcC,3
2026-03-24,Easy A,2010,https://boxd.it/17DK,3.5
2026-03-24,The Town,2010,https://boxd.it/1zyS,4
2026-03-24,Batman: Under the Red Hood,2010,https://boxd.it/11eE,4
2026-03-24,Inception,2010,https://boxd.it/1skk,4.5
2026-03-24,Predators,2010,https://boxd.it/1d9m,3
2026-03-24,Toy Story 3,2010,https://boxd.it/1WRe,4.5
2026-03-24,MacGruber,2010,https://boxd.it/17ay,3.5
2026-03-24,Iron Man 2,2010,https://boxd.it/1WZM,3
2026-03-24,Kick-Ass,2010,https://boxd.it/1zaQ,3
2026-03-24,Planet Hulk,2010,https://boxd.it/1kOQ,3
2026-03-24,The Kids Are All Right,2010,https://boxd.it/13f0,3.5
2026-03-24,Sherlock Holmes,2009,https://boxd.it/1W2A,3.5
2026-03-24,Zombieland,2009,https://boxd.it/1En6,3.5
2026-03-24,Superman/Batman: Public Enemies,2009,https://boxd.it/1zXS,3
2026-03-24,Jennifer's Body,2009,https://boxd.it/1Efw,3.5
2026-03-24,District 9,2009,https://boxd.it/1Iik,4
2026-03-24,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/29FU,3.5
2026-03-24,Inglourious Basterds,2009,https://boxd.it/1JzG,4.5
2026-03-24,Terminator Salvation,2009,https://boxd.it/2abQ,2.5
2026-03-24,Up,2009,https://boxd.it/1OEc,4
2026-03-24,Star Trek,2009,https://boxd.it/1Q6c,3.5
2026-03-24,X-Men Origins: Wolverine,2009,https://boxd.it/27ug,2
2026-03-24,"I Love You, Man",2009,https://boxd.it/1JZu,3.5
2026-03-24,Watchmen,2009,https://boxd.it/1QE4,3
2026-03-24,Hulk vs. Wolverine,2009,https://boxd.it/1MyG,3
2026-03-24,Hulk vs. Thor,2009,https://boxd.it/3tDc,2.5
2026-03-24,Moon,2009,https://boxd.it/1IGQ,3.5
2026-03-24,Role Models,2008,https://boxd.it/1MmK,3
2026-03-24,Quantum of Solace,2008,https://boxd.it/1Vs8,3
2026-03-24,The Dark Knight,2008,https://boxd.it/2b0k,5
2026-03-24,WALL·E,2008,https://boxd.it/1VEo,4
2026-03-24,Hancock,2008,https://boxd.it/1Zv6,3
2026-03-24,The Incredible Hulk,2008,https://boxd.it/28dU,3
2026-03-24,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2aR8,2.5
2026-03-24,Iron Man,2008,https://boxd.it/28dA,4
2026-03-24,Forgetting Sarah Marshall,2008,https://boxd.it/1XEq,3.5
2026-03-24,Justice League: The New Frontier,2008,https://boxd.it/1OVM,3
2026-03-24,"Definitely, Maybe",2008,https://boxd.it/20eU,2.5
2026-03-24,Cloverfield,2008,https://boxd.it/2192,3.5
2026-03-24,Aliens vs Predator: Requiem,2007,https://boxd.it/2ans,2
2026-03-24,Superbad,2007,https://boxd.it/20hO,4
2026-03-24,Hot Rod,2007,https://boxd.it/1X9C,3.5
2026-03-24,The Bourne Ultimatum,2007,https://boxd.it/26Eu,4.5
2026-03-24,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/29Qe,3.5
2026-03-24,Ratatouille,2007,https://boxd.it/27ww,4.5
2026-03-24,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/27Ii,2
2026-03-24,No Country for Old Men,2007,https://boxd.it/21ew,4.5
2026-03-24,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,3
2026-03-24,Spider-Man 3,2007,https://boxd.it/2a7Y,3
2026-03-24,Hot Fuzz,2007,https://boxd.it/2416,4.5
2026-03-24,Hannibal Rising,2007,https://boxd.it/2916,1
2026-03-24,Ghost Rider,2007,https://boxd.it/290M,2.5
2026-03-24,Casino Royale,2006,https://boxd.it/1alk,4
2026-03-24,The Prestige,2006,https://boxd.it/293w,3.5
2026-03-24,The Departed,2006,https://boxd.it/28MA,4
2026-03-24,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/2bfk,3
2026-03-24,Superman Returns,2006,https://boxd.it/28J2,3
2026-03-24,X-Men: The Last Stand,2006,https://boxd.it/1a5Q,2
2026-03-24,Mission: Impossible III,2006,https://boxd.it/29cI,3
2026-03-24,Cars,2006,https://boxd.it/29ho,3.5
2026-03-24,Cars 2,2011,https://boxd.it/H4Y,3
2026-03-24,Cars 3,2017,https://boxd.it/7IPq,3.5
2026-03-24,Lucky Number Slevin,2006,https://boxd.it/2aVu,3
2026-03-24,Just Friends,2005,https://boxd.it/1XfA,3
2026-03-24,Harry Potter and the Goblet of Fire,2005,https://boxd.it/29Qo,3.5
2026-03-24,The 40 Year Old Virgin,2005,https://boxd.it/21hK,3
2026-03-24,Sky High,2005,https://boxd.it/1TNI,3
2026-03-24,Fantastic Four,2005,https://boxd.it/1XVw,2.5
2026-03-24,Batman Begins,2005,https://boxd.it/2aIg,4
2026-03-24,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/27US,3.5
2026-03-24,The Incredibles,2004,https://boxd.it/1XLm,4.5
2026-03-24,The Polar Express,2004,https://boxd.it/23am,4
2026-03-24,AVP: Alien vs. Predator,2004,https://boxd.it/2atU,2
2026-03-24,The Bourne Supremacy,2004,https://boxd.it/26EE,4
2026-03-24,Anchorman: The Legend of Ron Burgundy,2004,https://boxd.it/1ZVo,3
2026-03-24,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/29Qy,4.5
2026-03-24,Kill Bill: Vol. 2,2004,https://boxd.it/2au4,3.5
2026-03-24,Hellboy,2004,https://boxd.it/28HK,3
2026-03-24,Shaun of the Dead,2004,https://boxd.it/29J8,3.5
2026-03-24,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK,4
2026-03-24,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,4.5
2026-03-24,Batman: Mystery of the Batwoman,2003,https://boxd.it/1BwO,3
2026-03-24,Kill Bill: Vol. 1,2003,https://boxd.it/70w,4
2026-03-24,Terminator 3: Rise of the Machines,2003,https://boxd.it/2aES,2
2026-03-24,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/70G,3.5
2026-03-24,Hulk,2003,https://boxd.it/27PS,3
2026-03-24,Finding Nemo,2003,https://boxd.it/72i,4
2026-03-24,X2,2003,https://boxd.it/1a7i,3.5
2026-03-24,Daredevil,2003,https://boxd.it/1YzG,2.5
2026-03-24,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,4.5
2026-03-24,Gangs of New York,2002,https://boxd.it/25FG,3
2026-03-24,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/29QI,3
2026-03-24,Red Dragon,2002,https://boxd.it/1Yrs,2.5
2026-03-24,The Bourne Identity,2002,https://boxd.it/26EO,4
2026-03-24,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/27V2,3
2026-03-24,Spider-Man,2002,https://boxd.it/2a8i,4.5
2026-03-24,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,5
2026-03-24,Ocean's Eleven,2001,https://boxd.it/2aZm,3.5
2026-03-24,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/29QS,4
2026-03-24,"Monsters, Inc.",2001,https://boxd.it/2a46,4
2026-03-24,Hannibal,2001,https://boxd.it/1XVc,2.5
2026-03-24,Batman Beyond: Return of the Joker,2000,https://boxd.it/1KwS,4
2026-03-24,Memento,2000,https://boxd.it/2bcK,4
2026-03-24,X-Men,2000,https://boxd.it/1a7s,3.5
2026-03-24,Mission: Impossible II,2000,https://boxd.it/29cS,3
2026-03-24,Gladiator,2000,https://boxd.it/2b9m,3.5
2026-03-24,Toy Story 2,1999,https://boxd.it/29qq,4.5
2026-03-24,Fight Club,1999,https://boxd.it/2a9q,4.5
2026-03-24,American Beauty,1999,https://boxd.it/71Y,3.5
2026-03-24,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/27Vc,3
2026-03-24,A Bug's Life,1998,https://boxd.it/1Yyy,4
2026-03-24,Saving Private Ryan,1998,https://boxd.it/29ro,4
2026-03-24,The Truman Show,1998,https://boxd.it/18U8,4
2026-03-24,Batman & Mr. Freeze: SubZero,1998,https://boxd.it/1Luo,3.5
2026-03-24,Good Will Hunting,1997,https://boxd.it/2ahY,4
2026-03-24,The Big Lebowski,1998,https://boxd.it/2b6C,4
2026-03-24,Alien Resurrection,1997,https://boxd.it/20zI,2
2026-03-24,Titanic,1997,https://boxd.it/2a2k,3.5
2026-03-24,Batman & Robin,1997,https://boxd.it/2ar0,1
2026-03-24,Grosse Pointe Blank,1997,https://boxd.it/1YGW,2.5
2026-03-24,Mission: Impossible,1996,https://boxd.it/29d2,3
2026-03-24,Fargo,1996,https://boxd.it/2aHM,4
2026-03-24,Trainspotting,1996,https://boxd.it/29XY,3.5
2026-03-24,Heat,1995,https://boxd.it/2bg8,4
2026-03-24,Toy Story,1995,https://boxd.it/29qA,5
2026-03-24,Se7en,1995,https://boxd.it/29zs,4
2026-03-24,Batman Forever,1995,https://boxd.it/2ara,1.5
2026-03-24,The Usual Suspects,1995,https://boxd.it/29XE,3.5
2026-03-24,The Shawshank Redemption,1994,https://boxd.it/2aHi,4
2026-03-24,Forrest Gump,1994,https://boxd.it/728,3.5
2026-03-24,The Lion King,1994,https://boxd.it/201Q,4.5
2026-03-24,Pulp Fiction,1994,https://boxd.it/29Pq,4
2026-03-24,Jurassic Park,1993,https://boxd.it/2aA2,4
2026-03-24,Batman Returns,1992,https://boxd.it/2awa,3.5
2026-03-24,Alien³,1992,https://boxd.it/20zS,1.5
2026-03-24,JFK,1991,https://boxd.it/29xm,3.5
2026-03-24,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY,4
2026-03-24,The Silence of the Lambs,1991,https://boxd.it/2aHW,4.5
2026-03-24,Predator 2,1990,https://boxd.it/2aY4,2.5
2026-03-24,Back to the Future Part III,1990,https://boxd.it/2aTS,3
2026-03-24,Teenage Mutant Ninja Turtles,1990,https://boxd.it/28FY,3
2026-03-24,Back to the Future Part II,1989,https://boxd.it/2aYI,4
2026-03-24,Batman,1989,https://boxd.it/2aIU,3.5
2026-03-24,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4
2026-03-24,Die Hard,1988,https://boxd.it/2a7u,3.5
2026-03-24,"Planes, Trains and Automobiles",1987,https://boxd.it/26zE,3.5
2026-03-24,Predator,1987,https://boxd.it/2b84,3.5
2026-03-24,Manhunter,1986,https://boxd.it/1TOw,3
2026-03-24,Aliens,1986,https://boxd.it/29PA,3.5
2026-03-24,Back to the Future,1985,https://boxd.it/2b8e,4.5
2026-03-24,The Terminator,1984,https://boxd.it/2aQY,4
2026-03-24,Ghostbusters,1984,https://boxd.it/g2w,3.5
2026-03-24,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,4
2026-03-24,Return of the Jedi,1983,https://boxd.it/27Vm,4
2026-03-24,Blade Runner,1982,https://boxd.it/2bcA,4
2026-03-24,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,5
2026-03-24,Superman II,1980,https://boxd.it/204q,3
2026-03-24,Alien,1979,https://boxd.it/2awY,4.5
2026-03-24,Superman,1978,https://boxd.it/27Qm,4
2026-03-24,Star Wars,1977,https://boxd.it/72s,5
2026-03-24,Monty Python and the Holy Grail,1975,https://boxd.it/29GI,4
2026-03-24,Batman,1966,https://boxd.it/26uO,3.5
2026-03-25,Soul,2020,https://boxd.it/ioLA,3
2026-03-25,The Good Dinosaur,2015,https://boxd.it/3AD4,3
2026-03-25,Inside Out 2,2024,https://boxd.it/CFrC,3
2026-03-25,Brave,2012,https://boxd.it/bVG,3.5
2026-03-25,Elemental,2023,https://boxd.it/ASiE,3.5
2026-03-25,Turning Red,2022,https://boxd.it/ipkq,3.5
2026-03-25,Zack Snyder's Justice League,2021,https://boxd.it/tLOk,3
